iy,id,it,imin,qn,qh,qe,qs,qf,U,RH,Tair,pres,rain,kdown,snow,ldown,fcld,Wuh,xsmd,lai,kdiff,Kdir,wdir
2017,159,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,42,32.78,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.291,-999.00,-999.00,679,-999.00
2017,159,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,41,32.78,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.289,-999.00,-999.00,137,-999.00
2017,159,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,43,31.67,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.288,-999.00,-999.00,141,-999.00
2017,159,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,48,30.56,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.285,-999.00,-999.00,49,-999.00
2017,159,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,51,29.44,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.285,-999.00,-999.00,0,-999.00
2017,159,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,55,28.33,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.282,-999.00,-999.00,0,-999.00
2017,159,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,62,26.67,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.284,-999.00,-999.00,0,-999.00
2017,159,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,67,26.11,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.28,-999.00,-999.00,0,-999.00
2017,158,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,62,25.00,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.353,-999.00,-999.00,0,-999.00
2017,158,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,66,23.89,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.353,-999.00,-999.00,0,-999.00
2017,158,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,71,23.33,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.351,-999.00,-999.00,0,-999.00
2017,158,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,74,22.78,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.35,-999.00,-999.00,0,-999.00
2017,158,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,81,21.67,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.353,-999.00,-999.00,0,-999.00
2017,158,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,81,21.67,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.352,-999.00,-999.00,0,-999.00
2017,158,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,84,21.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.348,-999.00,-999.00,44,-999.00
2017,158,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,76,22.78,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.349,-999.00,-999.00,233,-999.00
2017,158,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,62,25.56,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.348,-999.00,-999.00,459,-999.00
2017,158,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,57,28.33,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.346,-999.00,-999.00,533,-999.00
2017,158,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,53,30.56,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.344,-999.00,-999.00,800,-999.00
2017,158,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,44,32.22,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.343,-999.00,-999.00,907,-999.00
2017,158,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,38,32.78,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.34,-999.00,-999.00,967,-999.00
2017,158,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,35,34.44,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.337,-999.00,-999.00,968,-999.00
2017,158,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,31,34.44,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.333,-999.00,-999.00,911,-999.00
2017,158,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,28,34.44,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.326,-999.00,-999.00,799,-999.00
2017,158,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,27,35.00,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.324,-999.00,-999.00,505,-999.00
2017,158,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,32,33.89,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.32,-999.00,-999.00,411,-999.00
2017,158,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,28,33.33,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.316,-999.00,-999.00,109,-999.00
2017,158,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,35,31.67,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.316,-999.00,-999.00,33,-999.00
2017,158,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,39,30.00,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.314,-999.00,-999.00,0,-999.00
2017,158,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,46,28.89,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.312,-999.00,-999.00,0,-999.00
2017,158,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,48,28.33,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.309,-999.00,-999.00,0,-999.00
2017,158,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,57,27.22,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.31,-999.00,-999.00,0,-999.00
2017,157,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,94,21.67,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.388,-999.00,-999.00,0,-999.00
2017,157,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,91,22.22,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.386,-999.00,-999.00,0,-999.00
2017,157,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,90,21.67,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.387,-999.00,-999.00,0,-999.00
2017,157,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,90,21.67,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,0,-999.00
2017,157,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,93,21.11,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.382,-999.00,-999.00,0,-999.00
2017,157,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,93,21.11,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,0,-999.00
2017,157,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,90,21.67,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.382,-999.00,-999.00,36,-999.00
2017,157,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,91,22.22,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.384,-999.00,-999.00,219,-999.00
2017,157,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,82,24.44,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.383,-999.00,-999.00,361,-999.00
2017,157,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,74,26.11,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.381,-999.00,-999.00,762,-999.00
2017,157,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,65,27.78,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.379,-999.00,-999.00,561,-999.00
2017,157,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,57,29.44,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.38,-999.00,-999.00,1041,-999.00
2017,157,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,55,29.44,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.375,-999.00,-999.00,1034,-999.00
2017,157,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,11,48,31.11,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.374,-999.00,-999.00,955,-999.00
2017,157,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,47,31.67,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.372,-999.00,-999.00,847,-999.00
2017,157,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,44,32.22,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.37,-999.00,-999.00,849,-999.00
2017,157,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,11,39,32.78,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.368,-999.00,-999.00,662,-999.00
2017,157,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,37,32.78,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.362,-999.00,-999.00,452,-999.00
2017,157,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,39,31.67,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.362,-999.00,-999.00,237,-999.00
2017,157,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,40,30.56,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.361,-999.00,-999.00,54,-999.00
2017,157,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,44,28.89,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.356,-999.00,-999.00,0,-999.00
2017,157,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,58,26.11,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.353,-999.00,-999.00,0,-999.00
2017,157,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,64,24.44,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.355,-999.00,-999.00,0,-999.00
2017,157,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,67,24.44,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.357,-999.00,-999.00,0,-999.00
2017,156,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,94,21.67,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.393,-999.00,-999.00,0,-999.00
2017,156,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,93,21.11,29.07,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.392,-999.00,-999.00,0,-999.00
2017,156,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,93,21.11,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.39,-999.00,-999.00,0,-999.00
2017,156,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,96,20.56,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.387,-999.00,-999.00,0,-999.00
2017,156,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,20.00,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.391,-999.00,-999.00,0,-999.00
2017,156,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,100,19.44,29.07,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.388,-999.00,-999.00,0,-999.00
2017,156,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,100,19.44,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,62,-999.00
2017,156,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,96,20.56,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,190,-999.00
2017,156,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,82,23.89,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.389,-999.00,-999.00,424,-999.00
2017,156,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,67,26.67,29.09,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,624,-999.00
2017,156,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,59,28.89,29.09,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.381,-999.00,-999.00,841,-999.00
2017,156,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,50,30.56,29.09,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.381,-999.00,-999.00,870,-999.00
2017,156,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,46,31.11,29.07,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.379,-999.00,-999.00,858,-999.00
2017,156,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,44,32.22,29.04,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.378,-999.00,-999.00,268,-999.00
2017,156,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,44,32.22,29.03,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.381,-999.00,-999.00,286,-999.00
2017,156,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,50,31.67,29.01,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.403,-999.00,-999.00,81,-999.00
2017,156,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,53,30.00,29.01,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.398,-999.00,-999.00,246,-999.00
2017,156,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,24,85,23.33,29.06,0.02116667,-999.00,-999.00,-999.00,-999.00,-999.00,0.395,-999.00,-999.00,121,-999.00
2017,156,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,21.67,29.06,0.02116667,-999.00,-999.00,-999.00,-999.00,-999.00,0.393,-999.00,-999.00,59,-999.00
2017,156,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,21.67,29.05,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.391,-999.00,-999.00,18,-999.00
2017,156,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,21.67,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.392,-999.00,-999.00,0,-999.00
2017,156,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,100,21.11,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.39,-999.00,-999.00,0,-999.00
2017,156,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,97,21.11,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.387,-999.00,-999.00,0,-999.00
2017,156,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,94,21.67,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.389,-999.00,-999.00,0,-999.00
2017,155,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,94,21.67,29.19,0.04233333,-999.00,-999.00,-999.00,-999.00,-999.00,0.436,-999.00,-999.00,0,-999.00
2017,155,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,97,21.11,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.435,-999.00,-999.00,0,-999.00
2017,155,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,97,21.11,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.429,-999.00,-999.00,0,-999.00
2017,155,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,20.56,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.425,-999.00,-999.00,0,-999.00
2017,155,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,20.56,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.424,-999.00,-999.00,0,-999.00
2017,155,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,96,20.56,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.423,-999.00,-999.00,0,-999.00
2017,155,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,100,20.00,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.419,-999.00,-999.00,14,-999.00
2017,155,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,100,21.11,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.419,-999.00,-999.00,74,-999.00
2017,155,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,100,21.11,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.417,-999.00,-999.00,265,-999.00
2017,155,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,23.33,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.419,-999.00,-999.00,657,-999.00
2017,155,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,74,26.11,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.415,-999.00,-999.00,767,-999.00
2017,155,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,67,26.11,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.416,-999.00,-999.00,896,-999.00
2017,155,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,72,26.11,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.413,-999.00,-999.00,673,-999.00
2017,155,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,63,27.78,29.12,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.412,-999.00,-999.00,789,-999.00
2017,155,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,52,31.67,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.411,-999.00,-999.00,420,-999.00
2017,155,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,60,27.78,29.08,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.406,-999.00,-999.00,809,-999.00
2017,155,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,90,22.78,29.09,0.27516667,-999.00,-999.00,-999.00,-999.00,-999.00,0.403,-999.00,-999.00,171,-999.00
2017,155,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,84,22.78,29.1,0.27516667,-999.00,-999.00,-999.00,-999.00,-999.00,0.402,-999.00,-999.00,195,-999.00
2017,155,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,82,24.44,29.09,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.396,-999.00,-999.00,57,-999.00
2017,155,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,82,23.33,29.09,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.399,-999.00,-999.00,46,-999.00
2017,155,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,82,23.33,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.396,-999.00,-999.00,0,-999.00
2017,155,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,85,23.33,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.397,-999.00,-999.00,0,-999.00
2017,155,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,91,22.22,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.393,-999.00,-999.00,0,-999.00
2017,155,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,91,22.22,29.1,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.392,-999.00,-999.00,0,-999.00
2017,154,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,79,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.365,-999.00,-999.00,0,-999.00
2017,154,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,82,25.56,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.36,-999.00,-999.00,0,-999.00
2017,154,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,85,25.00,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.361,-999.00,-999.00,0,-999.00
2017,154,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,25.00,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.362,-999.00,-999.00,0,-999.00
2017,154,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.362,-999.00,-999.00,0,-999.00
2017,154,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,90,23.89,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.359,-999.00,-999.00,0,-999.00
2017,154,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,23.89,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.36,-999.00,-999.00,41,-999.00
2017,154,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.36,-999.00,-999.00,87,-999.00
2017,154,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,94,23.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.36,-999.00,-999.00,151,-999.00
2017,154,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,82,25.56,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.36,-999.00,-999.00,161,-999.00
2017,154,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,69,27.78,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.361,-999.00,-999.00,213,-999.00
2017,154,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,67,27.78,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.356,-999.00,-999.00,323,-999.00
2017,154,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,59,30.56,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.358,-999.00,-999.00,707,-999.00
2017,154,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,53,30.56,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.358,-999.00,-999.00,674,-999.00
2017,154,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,52,31.67,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.356,-999.00,-999.00,308,-999.00
2017,154,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,48,32.22,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.356,-999.00,-999.00,474,-999.00
2017,154,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,44,32.22,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.356,-999.00,-999.00,251,-999.00
2017,154,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,65,28.33,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.354,-999.00,-999.00,0,-999.00
2017,154,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,69,26.11,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.409,-999.00,-999.00,13,-999.00
2017,154,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,65,26.11,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.411,-999.00,-999.00,8,-999.00
2017,154,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,70,26.11,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.41,-999.00,-999.00,0,-999.00
2017,154,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,83,23.89,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.428,-999.00,-999.00,0,-999.00
2017,154,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,82,23.89,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.44,-999.00,-999.00,0,-999.00
2017,154,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,91,22.22,29.19,0.04233333,-999.00,-999.00,-999.00,-999.00,-999.00,0.438,-999.00,-999.00,0,-999.00
2017,153,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,82,25.00,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,0,-999.00
2017,153,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,88,24.44,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.388,-999.00,-999.00,0,-999.00
2017,153,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,88,24.44,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.388,-999.00,-999.00,0,-999.00
2017,153,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,90,23.89,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.388,-999.00,-999.00,0,-999.00
2017,153,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,90,23.89,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,0,-999.00
2017,153,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,90,23.89,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.387,-999.00,-999.00,0,-999.00
2017,153,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,88,23.89,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.386,-999.00,-999.00,11,-999.00
2017,153,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,88,23.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.384,-999.00,-999.00,100,-999.00
2017,153,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,85,24.44,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.384,-999.00,-999.00,205,-999.00
2017,153,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,71,26.67,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.385,-999.00,-999.00,254,-999.00
2017,153,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,72,27.22,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.383,-999.00,-999.00,330,-999.00
2017,153,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,63,28.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.382,-999.00,-999.00,544,-999.00
2017,153,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,57,30.00,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.384,-999.00,-999.00,354,-999.00
2017,153,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,52,31.67,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.38,-999.00,-999.00,1010,-999.00
2017,153,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,47,31.67,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.376,-999.00,-999.00,956,-999.00
2017,153,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,47,32.78,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.375,-999.00,-999.00,755,-999.00
2017,153,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,48,31.67,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.373,-999.00,-999.00,660,-999.00
2017,153,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,47,32.22,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.373,-999.00,-999.00,418,-999.00
2017,153,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,50,31.11,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.369,-999.00,-999.00,209,-999.00
